timestamp,ENG_DRIVER_REQ_TRQ_13C,ENG_SMART_ACCELE_PEDAL_POS_13C,VSA_ABS_FL_WHEEL_SPEED,ENG_ENG_SPEED,CVT_GEAR_POSITION_IND_CVT,ENG_IS_PROGRESS,VSA_LON_G,VSA_LAT_G,VSA_YAW_1,STR_ANGLE,VSA_VSA_TCS_ACT,VSA_ABS_EBD_ACT,eco_score,safety_score
1.4000000000000001,41.86395772337441,26.16402186230649,41.39543114644236,1527.9086229288473,D,False,0.0,0.0,0.0,5.527112971282275,False,False,,100.0
1.5000000000000002,41.996668332936565,26.246747333852277,41.49438132473599,1529.8876264947198,D,False,0.0,0.0,0.0,5.910404133226792,False,False,,
1.6000000000000003,42.12929020201259,26.329386226223143,41.59318206614246,1531.8636413228492,D,False,0.0,0.0,0.0,6.291331212322357,False,False,,100.0
1.7000000000000004,42.26181743631903,26.411932800640322,41.69182349066996,1533.8364698133992,D,False,0.0,0.0,0.0,6.669741842816289,False,False,,
1.8000000000000005,42.39424414577839,26.494381324735993,41.790295734258244,1535.805914685165,D,False,0.0,0.0,0.0,7.045484665501801,False,False,,100.0
1.9000000000000006,42.52656444478094,26.576726072951335,41.88858894976501,1537.7717789953,D,False,0.0,0.0,0.0,7.418409388259656,False,False,,
2.0000000000000004,42.658772452446286,26.65896132693415,41.98669330795061,1539.7338661590122,D,False,0.0,0.0,0.0,7.788366846173012,False,False,,
2.1000000000000005,42.79086229288473,26.74108137593596,42.084598998461,1541.69197996922,D,False,0.0,0.0,0.0,8.155209061191405,False,False,96.2129901200329,100.0
2.2000000000000006,42.92282809545845,26.823080517208584,42.182296230808696,1543.645924616174,D,False,0.0,0.0,0.0,8.518789301319995,False,False,,
2.3000000000000007,43.05466399504238,26.904953056400167,42.279775235351885,1545.5955047070377,D,False,0.0,0.0,0.0,8.878962139310397,False,False,,100.0
2.400000000000001,43.18636413228492,26.986693307950613,42.37702626427134,1547.5405252854268,D,False,0.0,0.0,0.0,9.23558351082966,False,False,,
2.500000000000001,43.3179226538683,27.06829559548641,42.47403959254523,1549.4807918509046,D,False,0.0,0.0,0.0,9.588510772084064,False,False,,100.0
2.600000000000001,43.449333712768784,27.149754252214834,42.57080551892155,1551.416110378431,D,False,0.0,0.0,0.0,9.937602756874739,False,False,,
2.700000000000001,43.58059146851649,27.231063621317457,42.66731436688831,1553.3462873377662,D,False,0.0,0.0,0.0,10.282719833062266,False,False,,100.0
2.800000000000001,43.71169008745498,27.312218056342985,42.76355648564114,1555.2711297128228,D,False,0.0,0.0,0.0,10.623723958417672,False,False,,
2.9000000000000012,43.84262374300057,27.393211921599388,42.859522251048354,1557.1904450209672,D,False,0.0,0.0,0.0,10.960478735837476,False,False,,100.0
3.0000000000000013,43.97338661590123,27.474039592545232,42.955202066613396,1559.104041332268,D,False,0.0,0.0,0.0,11.292849467900712,False,False,,
3.1000000000000014,44.10397289449523,27.554695456180294,43.05058636443444,1561.0117272886887,D,False,0.0,0.0,0.0,11.620703210746106,False,False,96.21163493338598,100.0
3.2000000000000015,44.23437677496946,27.635173911435352,43.14566560616118,1562.9133121232235,D,False,0.0,0.0,0.0,11.943908827247846,False,False,,
3.3000000000000016,44.36459246161739,27.71546936956113,43.24043028394868,1564.8086056789737,D,False,0.0,0.0,0.0,12.262337039468683,False,False,,100.0
3.4000000000000017,44.49461416709658,27.795576254516416,43.33487092140815,1566.697418428163,D,False,0.0,0.0,0.0,12.575860480369377,False,False,,
3.5000000000000018,44.62443611268597,27.875489003355284,43.428978074554514,1568.5795614910903,D,False,0.0,0.0,0.0,12.884353744753827,False,False,,100.0
3.600000000000002,44.754052528542694,27.955202066613396,43.5227423327509,1570.454846655018,D,False,0.0,0.0,0.0,13.187693439429468,False,False,,
3.700000000000002,44.88345765395848,28.0347099086934,43.616154319649624,1572.3230863929925,D,False,0.0,0.0,0.0,13.485758232562908,False,False,,100.0
3.800000000000002,45.012645737615735,28.114007008249324,43.70920469412983,1574.1840938825967,D,False,0.0,0.0,0.0,13.778428902211033,False,False,,
3.900000000000002,45.141611037843106,28.19308785857001,43.80188415123162,1576.0376830246323,D,False,0.0,0.0,0.0,14.06558838400821,False,False,,100.0
4.000000000000002,45.270347822870704,28.271946967961522,43.89418342308651,1577.8836684617302,D,False,0.0,0.0,0.0,14.34712181799046,False,False,,
4.100000000000001,45.39885037108483,28.350578860128515,43.986093279844226,1579.7218655968845,D,False,0.0,0.0,0.0,14.622916594537923,False,False,96.20916459325228,
4.200000000000001,45.52711297128228,28.428978074554514,44.0776045305957,1581.552090611914,D,False,0.0,0.0,0.0,14.892862399417188,False,False,,100.0
4.300000000000001,45.65512992292415,28.507139166881142,44.16870802429211,1583.3741604858421,D,False,0.0,0.0,0.0,15.156851257905542,False,False,,
4.4,45.782895536389205,28.58505670928617,44.25939465066,1585.1878930132,D,False,0.0,0.0,0.0,15.414777577979388,False,False,,
4.5,45.91040413322679,28.662725290860475,44.3496553411123,1586.993106822246,D,False,0.0,0.0,0.0,15.666538192549668,False,False,,100.0
4.6,46.03765004640914,28.740139517983767,44.439481069655194,1588.789621393104,D,False,0.0,0.0,0.0,15.91203240072732,False,False,,
4.699999999999999,46.164627620583275,28.81729401469916,44.528862853790685,1590.5772570758136,D,False,0.0,0.0,0.0,16.151162008102283,False,False,,
4.799999999999999,46.291331212322355,28.894183423086503,44.61779175541483,1592.3558351082966,D,False,0.0,0.0,0.0,16.38383136601996,False,False,,100.0
4.899999999999999,46.417755190376496,28.970802403634448,44.70625888171158,1594.1251776342315,D,False,0.0,0.0,0.0,16.609947409839407,False,False,,
4.999999999999998,46.543893935923045,29.047145635611244,44.794255386042025,1595.8851077208406,D,False,0.0,0.0,0.0,16.829419696157927,False,False,,
5.099999999999998,46.669741842816286,29.123207817434245,44.88177246882907,1597.6354493765814,D,False,0.0,0.0,0.0,17.042160438987256,False,False,,100.0
5.1999999999999975,46.79529331783664,29.198983667038057,44.96880137843736,1599.3760275687473,D,False,0.0,0.0,0.0,17.248084544866764,False,False,96.20520568095563,
5.299999999999997,46.9205427809392,29.27446792224135,45.05533341204847,1601.1066682409694,D,False,0.0,0.0,0.0,17.44710964689972,False,False,,
5.399999999999997,47.045484665501796,29.3496553411123,45.14135991653113,1602.8271983306227,D,False,0.0,0.0,0.0,17.639156137698944,False,False,,100.0
5.4999999999999964,47.17011341857234,29.424540702332585,45.226872289306584,1604.5374457861317,D,False,0.0,0.0,0.0,17.824147201228698,False,False,,
5.599999999999996,47.29442350111566,29.499118805559995,45.31186197920883,1606.2372395841767,D,False,0.0,0.0,0.0,18.002008843530092,False,False,,
5.699999999999996,47.41840938825965,29.573384471789552,45.39632048733969,1607.9264097467938,D,False,0.0,0.0,0.0,18.17266992231766,False,False,,100.0
5.799999999999995,47.54206556954085,29.647332543713173,45.48023936791873,1609.6047873583746,D,False,0.0,0.0,0.0,18.33606217543533,False,False,,
5.899999999999995,47.665386549149346,29.720957886077798,45.56361022912783,1611.2722045825567,D,False,0.0,0.0,0.0,18.4921202481604,False,False,,
5.999999999999995,47.788366846173005,29.794255386042025,45.64642473395035,1612.928494679007,D,False,0.0,0.0,0.0,18.64078171934452,False,False,,100.0
6.099999999999994,47.91100099484109,29.867219953531144,45.72867460100481,1614.5734920200962,D,False,0.0,0.0,0.0,18.781987126381342,False,False,,
6.199999999999994,48.03328354476717,29.93984652159062,45.81035160537304,1616.207032107461,D,False,0.0,0.0,0.0,18.91567998899077,False,False,,
6.299999999999994,48.1552090611914,30.012130046737973,45.89144757942269,1617.8289515884537,D,False,0.0,0.0,0.0,19.041806831810305,False,False,96.2000044493798,100.0
6.399999999999993,48.27677212522199,30.084065509313007,45.97195441362392,1619.4390882724783,D,False,0.0,0.0,0.0,19.16031720578449,False,False,,
6.499999999999993,48.39796733407611,30.155647913826392,46.05186405736039,1621.0372811472078,D,False,0.0,0.0,0.0,19.27116370834385,False,False,,
6.5999999999999925,48.518789301319984,30.226872289306588,46.13116851973433,1622.6233703946866,D,False,0.0,0.0,0.0,19.374302002365297,False,False,,100.0
6.699999999999992,48.63923265710829,30.297733689645025,46.20985987036559,1624.1971974073117,D,False,0.0,0.0,0.0,19.46969083390638,False,False,,
6.799999999999992,48.75929204842282,30.368227193939607,46.28793024018468,1625.7586048036935,D,False,0.0,0.0,0.0,19.557292048706316,False,False,,
6.8999999999999915,48.87896213931039,30.43834790683642,46.36537182221967,1627.3074364443935,D,False,0.0,0.0,0.0,19.63707060744719,False,False,,100.0
6.999999999999991,48.99823761111998,30.50809095886969,46.442176872376905,1628.843537447538,D,False,0.0,0.0,0.0,19.708994599769195,False,False,,
7.099999999999991,49.11711316273916,30.57745150679995,46.51833771021536,1630.3667542043072,D,False,0.0,0.0,0.0,19.77303525703439,False,False,,
7.19999999999999,49.23558351082965,30.646424733950347,46.593846719714726,1631.8769343942945,D,False,0.0,0.0,0.0,19.829166963833725,False,False,,100.0
7.29999999999999,49.35364339006213,30.715005850541164,46.66869635003697,1633.3739270007395,D,False,0.0,0.0,0.0,19.87736726823289,False,False,,
7.39999999999999,49.4712875533503,30.783190094022423,46.74287911628144,1634.8575823256288,D,False,0.0,0.0,0.0,19.917616890752797,False,False,96.19362843424051,
7.499999999999989,49.58851077208405,30.850972729404614,46.816387600233334,1636.3277520046668,D,False,0.0,0.0,0.0,19.949899732081086,False,False,,100.0
7.599999999999989,49.70530783636183,30.91834904958752,46.8892144511055,1637.78428902211,D,False,0.0,0.0,0.0,19.974202879511658,False,False,,
7.699999999999989,49.82167355522225,30.985314375687096,46.96135238627356,1639.2270477254713,D,False,0.0,0.0,0.0,19.99051661210958,False,False,,
7.799999999999988,49.937602756874725,31.051864057360387,47.03279419200409,1640.655883840082,D,False,0.0,0.0,0.0,19.998834404599325,False,False,,100.0
7.899999999999988,50.05309028892937,31.117993473128465,47.10353272417607,1642.0706544835214,D,False,0.0,0.0,0.0,19.9991529299748,False,False,,
7.999999999999988,50.16813101862601,31.183698030697364,47.17356090899522,1643.4712181799043,D,False,0.0,0.0,0.0,19.991472060830105,False,False,,
8.099999999999987,50.282719833062245,31.24897316727699,47.242871743701414,1644.8574348740283,D,False,0.0,0.0,0.0,19.975794869410485,False,False,,100.0
8.199999999999987,50.39685163942075,31.313814349897985,47.31145829726895,1646.229165945379,D,False,0.0,0.0,0.0,19.95212762638348,False,False,,
8.299999999999986,50.510521365195586,31.3782170757265,47.37931371109962,1647.5862742219924,D,False,0.0,0.0,0.0,19.92047979833074,False,False,,
8.399999999999986,50.623723958417656,31.4421768723769,47.446431199708584,1648.9286239941716,D,False,0.0,0.0,0.0,19.880864043961527,False,False,,100.0
8.499999999999986,50.736454387879206,31.50568929822235,47.51280405140292,1650.2560810280584,D,False,0.0,0.0,0.0,19.83329620904938,False,False,96.18615155395932,
8.599999999999985,50.848707643357514,31.568749942703235,47.57842562895276,1651.568512579055,D,False,0.0,0.0,0.0,19.77779532009404,False,False,,
8.699999999999985,50.960478735837455,31.631354426633486,47.64328937025504,1652.865787405101,D,False,0.0,0.0,0.0,19.71438357671108,False,False,,100.0
8.799999999999985,51.071762697733334,31.693498402504652,47.70738878898968,1654.1477757797936,D,False,0.0,0.0,0.0,19.64308634275238,False,False,,
8.899999999999984,51.18255458310959,31.755177554787828,47.77071747526823,1655.4143495053645,D,False,0.0,0.0,0.0,19.563932136160908,False,False,,
8.999999999999984,51.29284946790069,31.816387600233334,47.833269096274826,1656.6653819254966,D,False,0.0,0.0,0.0,19.476952617563917,False,False,,100.0
9.099999999999984,51.40264245012989,31.87712428816817,47.8950373968995,1657.9007479379898,D,False,0.0,0.0,0.0,19.382182577609143,False,False,,
9.199999999999983,51.511928650127174,31.937383400791195,47.95601620036365,1659.120324007273,D,False,0.0,0.0,0.0,19.27965992304898,False,False,,
9.299999999999983,51.620703210746086,31.997160753466027,48.016199408837764,1660.3239881767552,D,False,0.0,0.0,0.0,19.169425661578302,False,False,,100.0
9.399999999999983,51.7289612975796,32.05645219501164,48.07558100405113,1661.5116200810226,D,False,0.0,0.0,0.0,19.05152388543193,False,False,,
9.499999999999982,51.83669809917504,32.115253607990645,48.13415504789373,1662.6831009578746,D,False,0.0,0.0,0.0,18.926001753748313,False,False,,
9.599999999999982,51.943908827247824,32.17356090899521,48.191915683009974,1663.8383136601994,D,False,0.0,0.0,0.0,18.792909473706523,False,False,96.17765293835804,100.0
9.699999999999982,52.05058871689435,32.231370048930664,48.24885713338449,1664.9771426676898,D,False,0.0,0.0,0.0,18.652300280444038,False,False,,
9.799999999999981,52.15673302680377,32.288677013296606,48.30497370491969,1666.0994740983938,D,False,0.0,0.0,0.0,18.504230415763395,False,False,,
9.89999999999998,52.262337039468655,32.345477822465774,48.360259786005194,1667.2051957201038,D,False,0.0,0.0,0.0,18.348759105636226,False,False,,100.0
9.99999999999998,52.36739606139472,32.40176853196036,48.41470984807896,1668.294196961579,D,False,0.0,0.0,0.0,18.185948536513667,False,False,,
10.09999999999998,52.471905423309394,32.457545232725934,48.46831844618014,1669.3663689236027,D,False,-8.0,0.0,0.0,18.01586383045258,False,False,,
10.19999999999998,52.57586048036935,32.51280405140292,48.52108021949362,1670.4216043898723,D,False,-8.0,0.0,0.0,17.83857301906763,False,False,,97.34089849169757
10.29999999999998,52.67925661236694,32.567541150595545,48.572989891886024,1671.4597978377205,D,False,0.0,0.0,0.0,17.65414701631952,False,False,,
10.399999999999979,52.78208922393554,32.621752729138386,48.62404227243337,1672.4808454486674,D,False,0.0,0.0,0.0,17.462659590150373,False,False,,
10.499999999999979,52.8843537447538,32.67543502236026,48.674232255940154,1673.4846451188032,D,False,0.0,0.0,0.0,17.264187332977517,False,False,,97.34089849169757
10.599999999999978,52.986045629748716,32.728584302345716,48.72355482344985,1674.471096468997,D,False,0.0,0.0,0.0,17.05880963105757,False,False,,
10.699999999999978,53.08716035929771,32.78119687819389,48.772005042746805,1675.4401008549362,D,False,0.0,0.0,0.0,16.84660863273296,False,False,96.16821575465278,
10.799999999999978,53.18769343942944,32.83326909627482,48.81957806884947,1676.3915613769893,D,False,0.0,0.0,0.0,16.62766921557371,False,False,,97.34089849169757
10.899999999999977,53.28764040202356,32.88479734048319,48.866269144494865,1677.3253828898974,D,False,0.0,0.0,0.0,16.402078952427537,False,False,,
10.999999999999977,53.386996805009304,32.93577803248941,48.91207360061434,1678.241472012287,D,False,0.0,0.0,0.0,16.16992807639186,False,False,,
11.099999999999977,53.48575823256288,32.98620763198813,48.95698685680047,1679.1397371360094,D,False,6.0,0.0,0.0,15.931309444721789,False,False,,94.86102322444967
11.199999999999976,53.58392029530377,33.0360826369441,49.00100442176504,1680.0200884353007,D,False,6.0,0.0,0.0,15.686318501688458,False,False,,
11.299999999999976,53.6814786304898,33.085399583835354,49.04412189378825,1680.882437875765,D,False,0.0,0.0,0.0,15.435053240402576,False,False,,
11.399999999999975,53.778428902211004,33.13415504789373,49.086334961158826,1681.7266992231764,D,False,0.0,0.0,0.0,15.177614163618504,False,False,,94.86102322444967
11.499999999999975,53.87476680158238,33.1823456433427,49.1276394026052,1682.552788052104,D,False,0.0,0.0,0.0,14.91410424353447,False,False,,
11.599999999999975,53.97048804693538,33.229968023632516,49.16803108771766,1683.3606217543531,D,False,0.0,0.0,0.0,14.644628880605095,False,False,,
11.699999999999974,54.06558838400818,33.27701888167256,49.20750597736135,1684.150119547227,D,False,0.0,0.0,0.0,14.369295861382591,False,False,,94.86102322444967
11.799999999999974,54.16006358613478,33.32349495006106,49.246060124080195,1684.9212024816038,D,False,0.0,0.0,0.0,14.088215315403595,False,False,96.15792601999011,
11.899999999999974,54.25390945443288,33.369393001311934,49.28368967249166,1685.673793449833,D,False,0.0,0.0,0.0,13.801499671138806,False,False,,
11.999999999999973,54.34712181799043,33.41470984807896,49.32039085967226,1686.407817193445,D,False,0.0,0.0,0.0,13.5092636110231,False,False,,94.86102322444967
12.099999999999973,54.439696534051066,33.45944234337709,49.356160015533845,1687.123200310677,D,False,0.0,0.0,0.0,13.211624025584094,False,False,,
12.199999999999973,54.5316294881982,33.50358738080103,49.39099356319066,1687.8198712638134,D,False,0.0,0.0,0.0,12.908699966687497,False,False,,
12.299999999999972,54.6229165945379,33.54714189474092,49.42488801931697,1688.4977603863392,D,False,0.0,0.0,0.0,12.600612599917927,False,False,,94.86102322444967
12.399999999999972,54.71355379588044,33.59010286059524,49.45783999449538,1689.1567998899077,D,False,0.0,0.0,0.0,12.287485156114325,False,False,,
12.499999999999972,54.803537063920714,33.63246729498085,49.48984619355585,1689.796923871117,D,False,0.0,0.0,0.0,11.969442882079221,False,False,,
12.599999999999971,54.89286239941716,33.674232255940154,49.52090341590515,1690.418068318103,D,False,0.0,0.0,0.0,11.646612990481731,False,False,,94.86102322444967
12.69999999999997,54.98152583236957,33.71539484314544,49.55100855584691,1691.0201711169384,D,False,0.0,0.0,0.0,11.319124608974152,False,False,,
12.79999999999997,55.06952342219552,33.755952198100246,49.58015860289224,1691.6031720578449,D,False,0.0,0.0,0.0,10.98710872854263,False,False,,
12.89999999999997,55.156851257905515,33.79590150433788,49.608350642060714,1692.1670128412143,D,False,0.0,0.0,0.0,10.650698151112527,False,False,96.1468713878945,94.86102322444967
12.99999999999997,55.243505458276765,33.83523998761702,49.63558185417192,1692.7116370834385,D,False,0.0,0.0,0.0,10.31002743642939,False,False,,
13.09999999999997,55.32948217202576,33.873964916114375,49.66184951612733,1693.2369903225467,D,False,0.0,0.0,0.0,9.965232848236878,False,False,,
13.199999999999969,55.41477757797936,33.91207360061434,49.68715100118264,1693.743020023653,D,False,0.0,0.0,0.0,9.616452299773075,False,False,,94.86102322444967
13.299999999999969,55.49938788524468,33.94956339469582,49.71148377921044,1694.2296755842087,D,False,0.0,0.0,0.0,9.263825298607014,False,False,,
13.399999999999968,55.58330933337755,33.98643169491596,49.734845416953185,1694.6969083390636,D,False,0.0,0.0,0.0,8.907492890837542,False,False,,
13.499999999999968,55.66653819254964,34.022675940990936,49.75723357826658,1695.1446715653317,D,False,0.0,0.0,0.0,8.547597604676715,False,False,,94.86102322444967
13.599999999999968,55.74907076371424,34.0582936159738,49.77864602435315,1695.5729204870631,D,False,0.0,0.0,0.0,8.184283393440468,False,False,,
13.699999999999967,55.83090337877068,34.0932822464292,49.799080613986135,1695.9816122797226,D,False,0.0,0.0,0.0,7.817695577969167,False,False,,
13.799999999999967,55.9120324007273,34.1276394026052,49.81853530372359,1696.3707060744719,D,False,0.0,0.0,0.0,7.44798078850123,False,False,,94.86102322444967
13.899999999999967,55.992454223863135,34.16136269860198,49.83700814811276,1696.7401629622552,D,False,0.0,0.0,0.0,7.0752869060229875,False,False,,
13.999999999999966,56.072165273888196,34.19444979253754,49.8544972998846,1697.089945997692,D,False,0.0,0.0,0.0,6.699763003118227,False,False,96.13513989226263,
14.099999999999966,56.15116200810226,34.22689838671032,49.8710010101385,1697.42002020277,D,False,0.0,0.0,0.0,6.321559284341203,False,False,,94.86102322444967
14.199999999999966,56.22944091555236,34.258706227758765,49.8865176285172,1697.730352570344,D,False,0.0,0.0,0.0,5.940827026136775,False,False,,
14.299999999999965,56.306998517188845,34.2898711068178,49.90104560337177,1698.0209120674353,D,False,0.0,0.0,0.0,5.557718516331863,False,False,,
14.399999999999965,56.38383136601994,34.32039085967225,49.914583481916864,1698.2916696383372,D,False,0.0,0.0,0.0,5.172386993222354,False,False,,94.86102322444967
14.499999999999964,56.45993604726503,34.35026336690709,49.92712991037588,1698.5425982075176,D,False,0.0,0.0,0.0,4.784986584279786,False,False,,
14.599999999999964,56.53530917850635,34.379486554054665,49.938683634116444,1698.7736726823289,D,False,0.0,0.0,0.0,4.395672244502478,False,False,,
14.699999999999964,56.60994740983938,34.40805839173871,49.949243497775804,1698.9848699555162,D,False,0.0,0.0,0.0,4.00459969443555,False,False,,94.86102322444967
14.799999999999963,56.68384742402168,34.43597689581532,49.9588084453764,1699.1761689075279,D,False,0.0,0.0,0.0,3.611925357884798,False,False,,
14.899999999999963,56.75700593662032,34.46324012751071,49.96737752043143,1699.3475504086286,D,False,0.0,0.0,0.0,3.2178062993492644,False,False,,
14.999999999999963,56.8294196961579,34.48984619355585,49.97494986604054,1699.4989973208108,D,False,0.0,0.0,0.0,2.822400161197494,False,False,,94.86102322444967
15.099999999999962,56.901085484257045,34.51579324631797,49.98152472497548,1699.6304944995095,D,False,0.0,0.0,0.0,2.4258651006127447,False,False,96.1228186277348,
15.199999999999962,56.972000115783395,34.541079483928826,49.987101439755826,1699.7420287951165,D,False,0.0,0.0,0.0,2.0283597263321878,False,False,,
15.299999999999962,57.04216043898723,34.565703150409846,49.99167945271476,1699.833589054295,D,False,0.0,0.0,0.0,1.630043035205533,False,False,,94.86102322444967
15.399999999999961,57.11156333564351,34.58966253579411,49.995258306054794,1699.9051661210958,D,False,0.0,0.0,0.0,1.2310743485984226,False,False,,
15.499999999999961,57.180205721190475,34.612955976245026,49.99783764189357,1699.9567528378714,D,False,0.0,0.0,0.0,0.8316132486659695,False,False,,
15.59999999999996,57.24808454486674,34.63558185417192,49.99941720229966,1699.9883440459932,D,False,0.0,0.0,0.0,0.431819514522079,False,False,,94.86102322444967
15.69999999999996,57.315196789846865,34.65753859834237,49.99999682931835,1699.9999365863669,D,False,0.0,0.0,0.0,0.03185305832989643,False,False,,
15.79999999999996,57.38153947337544,34.678824683991294,49.9995764649874,1699.991529299748,D,False,0.0,0.0,0.0,-0.3681261386609163,False,False,,
15.89999999999996,57.4471096468997,34.699438632926864,49.99815615134291,1699.9631230268583,D,False,0.0,0.0,0.0,-0.767958090104539,False,False,,94.86102322444967
15.99999999999996,57.511904396200485,34.719379013633116,49.99573603041505,1699.914720608301,D,False,0.0,0.0,0.0,-1.1674828685514331,False,False,,
16.09999999999996,57.57592084152183,34.738644441369416,49.992316344213904,1699.8463268842781,D,False,0.0,0.0,0.0,-1.5665406694171378,False,False,,
16.19999999999996,57.639156137698926,34.75723357826658,49.987897434705246,1699.757948694105,D,False,0.0,0.0,0.0,-1.9649718749020146,False,False,96.10999233982326,94.86102322444967
16.29999999999996,57.70160747428457,34.77514513341979,49.982479743776324,1699.6495948755264,D,False,0.0,0.0,0.0,-2.3626171178361974,False,False,,
16.399999999999963,57.763272075674095,34.79237786297825,49.97606381319174,1699.5212762638348,D,False,0.0,0.0,0.0,-2.7593173454243964,False,False,,94.86102322444967
16.499999999999964,57.82414720122868,34.80893057023155,49.968650284539194,1699.3730056907839,D,False,0.0,0.0,0.0,-3.1549138828648235,False,False,,
16.599999999999966,57.88423014539724,34.82480210569279,49.96023989916537,1699.2047979833073,D,False,0.0,0.0,0.0,-3.549248496817072,False,False,,94.86102322444967
16.699999999999967,57.94351823783656,34.83999136717838,49.9508334981018,1699.016669962036,D,False,0.0,0.0,0.0,-3.9421634586932752,False,False,,
16.79999999999997,58.00200884353008,34.8544972998846,49.94043202198076,1698.8086404396154,D,False,0.0,0.0,0.0,-4.333501607747471,False,False,,94.86102322444967
16.89999999999997,58.059699362904965,34.868318896460835,49.92903651094119,1698.5807302188236,D,False,0.0,0.0,0.0,-4.723106413937828,False,False,,
16.99999999999997,58.116587231947605,34.88145519707956,49.91664810452469,1698.3329620904938,D,False,0.0,0.0,0.0,-5.1108220405365135,False,False,,94.86102322444967
17.099999999999973,58.17266992231765,34.89390528950295,49.90326804156159,1698.0653608312316,D,False,0.0,0.0,0.0,-5.496493406462378,False,False,,
17.199999999999974,58.22794494146031,34.90566830914625,49.88889766004702,1697.7779532009404,D,False,0.0,0.0,0.0,-5.879966248311259,False,False,96.09796197901898,94.86102322444967
17.299999999999976,58.28240983271715,34.916743439137825,49.87353839700717,1697.4707679401433,D,False,0.0,0.0,0.0,-6.2610871820593115,False,False,,
17.399999999999977,58.33606217543533,34.92712991037588,49.857191788355536,1697.1438357671109,D,False,0.0,0.0,0.0,-6.639703764414598,False,False,,94.86102322444967
17.49999999999998,58.388899585075094,34.93682700158187,49.83985946873938,1696.7971893747874,D,False,0.0,0.0,0.0,-7.0156645537923135,False,False,,
17.59999999999998,58.44091971331582,34.945834039350565,49.82154317137619,1696.4308634275237,D,False,0.0,0.0,0.0,-7.388819170889468,False,False,,94.86102322444967
17.69999999999998,58.4921202481604,34.95415039819686,49.802244727880456,1696.044894557609,D,False,0.0,0.0,0.0,-7.759018358834541,False,False,,
17.799999999999983,58.54249891403791,34.961775500599174,49.78196606808045,1695.639321361609,D,False,0.0,0.0,0.0,-8.12611404288827,False,False,,94.86102322444967
17.899999999999984,58.59205347190482,34.96870881703958,49.760709219825245,1695.2141843965048,D,False,0.0,0.0,0.0,-8.489959389671597,False,False,,
17.999999999999986,58.64078171934452,34.97494986604055,49.738476308781955,1694.7695261756392,D,False,0.0,0.0,0.0,-8.850408865896993,False,False,,94.86102322444967
18.099999999999987,58.688681490665125,34.9804982141984,49.715269558223156,1694.3053911644631,D,False,0.0,0.0,0.0,-9.207318296579919,False,False,,
18.19999999999999,58.735750656995805,34.98535347621342,49.691091288804564,1693.8218257760914,D,False,0.0,0.0,0.0,-9.560544922706818,False,False,96.08563796177424,94.86102322444967
18.29999999999999,58.78198712638135,34.98951531491659,49.66594391833298,1693.3188783666596,D,False,0.0,0.0,0.0,-9.90994745833686,False,False,,
18.39999999999999,58.827388843875184,34.99298344129299,49.639829961524484,1692.7965992304896,D,False,0.0,0.0,0.0,-10.255386147114447,False,False,,94.86102322444967
